candidate_id,job_id,total_experience_years,education_level,skills_list,certification_count,project_count,job_fit_label
C49549,J004,3.2,M.Sc,"JavaScript,Azure,Docker,Python,Kubernetes,AWS,HTML",4.0,4,0
C49550,J003,0.2,Diploma,"CSS,AWS,Angular,Kubernetes,GCP,Docker",0.0,5,0
C49551,J004,2.7,B.Tech,"JavaScript,Django,Python,Go",0.0,3,1
C49552,J001,3.0,M.Tech,"Java,Django,Go,Kotlin,HTML,Docker,CSS",5.0,3,1
C49553,J003,5.5,High School,"React,Node.js,SQL,Kotlin,Go",0.0,5,1
C49554,J002,3.4,Diploma,"Swift,GCP,Flask,Kotlin,Python",2.0,4,1
C49555,J003,3.8,Diploma,"Swift,Kotlin,CSS",2.0,3,1
C49556,J002,6.9,M.Sc,"Swift,CSS,Python",1.0,6,1
C49557,J003,0.7,PhD,"AWS,Azure,HTML,React,SQL",5.0,6,0
C49558,J002,2.2,B.Tech,"Python,Go,AWS,Azure,Node.js,React",5.0,4,1
C49559,J003,0.7,Diploma,"Python,React,Angular,AWS,HTML,Flask",3.0,3,1
C49560,J004,6.2,B.Tech,"Kubernetes,SQL,Python,Flask,Swift,CSS,Go",1.0,2,0
C49561,J001,6.3,M.Tech,"React,Go,Kotlin,JavaScript,GCP,Flask,Azure",0.0,6,0
C49562,J001,6.1,M.Sc,"C++,Go,GCP,Kubernetes",0.0,1,0
C49563,J001,4.1,B.Sc,"Django,AWS,HTML,Python,Node.js,Angular",0.0,5,1
C49564,J002,3.8,PhD,"Java,Flask,SQL,Angular,GCP",1.0,4,1
C49565,J004,2.1,M.Sc,"Java,Python,CSS,Go,Docker,Azure,GCP",1.0,2,1
C49566,J001,4.5,Diploma,"Python,Flask,C++,Django",5.0,6,0
C49567,J004,0.4,PhD,"Angular,Java,Go",5.0,2,1
C49568,J003,0.4,B.Sc,"Angular,React,Node.js",2.0,2,0
C49569,J003,2.2,PhD,"C++,AWS,Python,Angular,CSS,Kotlin,HTML",3.0,5,1
C49570,J002,6.8,M.Sc,"Java,CSS,Go,AWS,C++",0.0,5,0
C49571,J001,2.0,High School,"GCP,CSS,SQL,C++",1.0,1,1
C49572,J004,2.2,M.Sc,"Kotlin,C++,Java,GCP",4.0,6,1
C49573,J001,3.6,B.Sc,"Azure,React,Go,Docker,C++",3.0,5,0
C49574,J001,4.8,B.Sc,"AWS,SQL,Angular,Go,C++",0.0,1,1
C49575,J004,5.5,M.Tech,"React,Angular,C++,Python,Node.js",5.0,4,0
C49576,J002,0.8,B.Tech,"AWS,HTML,Java,Swift,Azure",5.0,3,0
C49577,J004,2.8,Diploma,"HTML,Kubernetes,C++,JavaScript,Docker",1.0,6,0
C49578,J004,3.4,M.Tech,"AWS,Swift,Kubernetes,SQL",4.0,4,0
C49579,J002,3.6,M.Tech,"Django,GCP,Node.js,Kubernetes",5.0,3,1
C49580,J001,4.7,M.Sc,"Azure,C++,Docker,React",3.0,6,0
C49581,J001,4.6,M.Sc,"Flask,Go,AWS,Django",4.0,6,0
C49582,J004,3.1,B.Tech,"Angular,Node.js,C++,AWS",1.0,6,1
C49583,J002,5.3,M.Sc,"Java,JavaScript,Flask,Angular,SQL,Go",3.0,4,0
C49584,J002,4.9,High School,"Docker,SQL,Angular,Java,JavaScript,CSS,HTML",4.0,2,1
C49585,J004,4.8,Diploma,"AWS,Azure,Python,C++,Django",2.0,6,1
C49586,J004,1.9,M.Tech,"Kubernetes,Go,SQL,Django,Swift,JavaScript,C++",5.0,2,0
C49587,J003,4.4,B.Tech,"GCP,JavaScript,C++,Docker,React",1.0,4,0
C49588,J002,5.4,M.Sc,"GCP,Swift,Java,Kubernetes",2.0,3,1
C49589,J001,2.0,High School,"React,Swift,Java,Kubernetes,Flask,Django",3.0,3,1
C49590,J001,3.3,High School,"Kubernetes,Swift,Go",0.0,6,1
C49591,J004,6.1,M.Tech,"Azure,Angular,AWS,SQL,Go",3.0,4,1
C49592,J004,3.8,High School,"CSS,SQL,Python,Flask",0.0,2,0
C49593,J001,2.8,PhD,"Python,Node.js,Kubernetes,Kotlin,Docker,React,JavaScript",2.0,4,1
C49594,J003,5.9,M.Tech,"React,GCP,Django,Python",4.0,3,1
C49595,J003,2.1,Diploma,"Flask,Kubernetes,Swift,Python,HTML,Docker",0.0,5,1
C49596,J004,0.0,High School,"Kubernetes,Swift,Python,Go,Kotlin,AWS,HTML",0.0,3,0
C49597,J001,1.4,Diploma,"Node.js,React,Swift",5.0,1,0
C49598,J002,5.3,B.Tech,"Flask,Kubernetes,C++,Java",3.0,5,0
C49599,J004,4.0,B.Tech,"GCP,Python,Docker,C++,React,Flask",0.0,1,1
C49600,J001,3.1,B.Sc,"Go,SQL,Swift,C++,AWS,React",1.0,3,0
C49601,J004,5.1,M.Tech,"Java,C++,Python,Go,Kubernetes",3.0,5,1
C49602,J004,3.3,Diploma,"Java,Azure,Angular,C++,React",2.0,5,1
C49603,J003,2.6,PhD,"Azure,SQL,AWS,Docker,Flask",4.0,6,0
C49604,J004,4.7,PhD,"Flask,Swift,Kotlin",0.0,4,1
C49605,J002,2.2,B.Sc,"Go,AWS,Python,Node.js,Kubernetes,Swift",0.0,2,1
C49606,J002,4.0,PhD,"Kubernetes,JavaScript,SQL,React,Java,C++",4.0,3,0
C49607,J001,1.4,Diploma,"Angular,Kotlin,Python",5.0,5,0
C49608,J004,0.9,B.Tech,"C++,Angular,Django,GCP,JavaScript",3.0,5,1
C49609,J001,1.3,M.Tech,"Django,C++,HTML,CSS",1.0,5,1
C49610,J002,2.9,Diploma,"Flask,Kotlin,Java,GCP,Docker,C++",4.0,3,0
C49611,J002,1.7,Diploma,"AWS,Flask,HTML,React",3.0,5,1
C49612,J004,1.8,PhD,"Kotlin,Flask,Node.js,Django",5.0,2,1
C49613,J004,2.7,PhD,"React,Django,C++,SQL,Kotlin,Flask",2.0,1,0
C49614,J004,2.9,High School,"Angular,AWS,Azure,C++,Python",0.0,4,1
C49615,J001,0.0,PhD,"SQL,Docker,Flask,C++,Kotlin",0.0,1,0
C49616,J001,0.0,M.Tech,"GCP,Flask,Kotlin,Django,Node.js,SQL,CSS",0.0,1,0
C49617,J002,3.8,B.Sc,"SQL,HTML,Kotlin,Azure,Flask,Node.js,JavaScript",4.0,4,1
C49618,J003,3.3,B.Tech,"Swift,Django,Node.js,Azure,Kotlin",0.0,5,0
C49619,J001,0.3,M.Sc,"Swift,GCP,React,CSS,Node.js",3.0,2,0
C49620,J002,3.9,M.Tech,"React,C++,Node.js,CSS,Kotlin,AWS",1.0,1,1
C49621,J001,3.9,Diploma,"HTML,Go,Node.js,Azure,C++",1.0,3,1
C49622,J001,2.4,High School,"Java,Flask,React,Kotlin",5.0,1,1
C49623,J001,6.9,High School,"JavaScript,Kotlin,Python,Angular,Kubernetes,GCP,Azure",4.0,1,1
C49624,J003,5.5,High School,"Flask,C++,GCP,HTML,Java,Python,Go",1.0,3,1
C49625,J003,2.2,B.Tech,"Django,AWS,SQL,CSS,Kotlin",5.0,5,1
C49626,J002,2.2,PhD,"Flask,Docker,Angular,React",3.0,4,0
C49627,J004,0.1,B.Sc,"Python,JavaScript,Docker,HTML,CSS,Go,SQL",5.0,6,0
C49628,J004,5.4,B.Tech,"AWS,GCP,Node.js",1.0,6,0
C49629,J004,3.5,PhD,"Docker,Kubernetes,C++,Flask,GCP,CSS,Azure",0.0,2,1
C49630,J003,4.6,M.Sc,"SQL,GCP,Kotlin,Node.js,React",0.0,4,0
C49631,J003,0.0,M.Sc,"Java,Docker,Node.js,SQL",3.0,1,1
C49632,J001,4.6,M.Tech,"Angular,Swift,CSS,Flask,HTML,SQL",4.0,6,0
C49633,J002,2.0,PhD,"Java,Angular,Swift,CSS,Docker,C++,Flask",2.0,1,1
C49634,J001,4.2,High School,"Kubernetes,React,Flask,Node.js,JavaScript,Java",3.0,5,1
C49635,J003,4.0,High School,"Go,JavaScript,C++,Node.js,Kotlin,Docker",1.0,2,1
C49636,J002,3.0,M.Tech,"CSS,Angular,Flask,Node.js,Django",3.0,4,1
C49637,J002,1.6,PhD,"Docker,Django,AWS,Angular,JavaScript,Swift,Flask",4.0,5,1
C49638,J003,3.8,M.Tech,"Python,GCP,Angular,Java,HTML,AWS,JavaScript",1.0,2,0
C49639,J002,1.3,M.Tech,"React,Python,Kotlin",0.0,5,1
C49640,J004,5.1,M.Sc,"Go,Kotlin,JavaScript,Java,Azure,HTML",2.0,5,0
C49641,J002,1.6,B.Sc,"Kotlin,Docker,C++,Angular,SQL,Kubernetes,Java",4.0,5,0
C49642,J003,3.0,M.Tech,"HTML,Flask,Python,JavaScript,Django",2.0,4,0
C49643,J002,1.5,PhD,"CSS,GCP,Django,HTML",1.0,4,1
C49644,J003,3.3,PhD,"Kubernetes,Angular,HTML",5.0,4,1
C49645,J003,0.9,High School,"Flask,Kotlin,Go,Node.js,Angular,Django",3.0,3,0
C49646,J004,1.4,M.Sc,"SQL,HTML,React,Docker,Go",3.0,3,0
C49647,J001,7.6,B.Sc,"Kotlin,Swift,AWS,SQL,Node.js,C++,React",0.0,5,1
C49648,J004,4.7,High School,"Angular,Docker,HTML,C++,Go,JavaScript",2.0,3,1
C49649,J001,3.7,Diploma,"Kubernetes,Angular,Docker,AWS,CSS,C++,Azure",3.0,2,1
C49650,J001,4.0,B.Tech,"Django,Flask,Java,Swift,React,JavaScript,Python",3.0,4,1
C49651,J004,3.6,High School,"Kotlin,Node.js,Java,Flask,AWS,JavaScript",0.0,3,0
C49652,J004,2.8,B.Sc,"Go,Azure,Angular,Java,SQL,Python,JavaScript",3.0,3,1
C49653,J004,4.5,B.Sc,"AWS,CSS,Kubernetes,Kotlin,Angular,Django",1.0,4,1
C49654,J003,1.3,B.Tech,"Node.js,HTML,SQL,AWS,Swift,Java,CSS",3.0,5,1
C49655,J004,6.2,M.Tech,"Django,Kotlin,C++,HTML",0.0,2,0
C49656,J002,3.2,B.Tech,"Go,Angular,Node.js,C++,Django,AWS",4.0,2,0
C49657,J002,4.6,M.Sc,"SQL,Angular,React,Kotlin,C++,JavaScript,Flask",4.0,6,0
C49658,J002,6.1,B.Tech,"Node.js,Kotlin,Kubernetes",5.0,2,0
C49659,J004,4.0,PhD,"C++,Swift,Flask,AWS,JavaScript,Python,Django",2.0,1,0
C49660,J002,1.4,M.Sc,"Angular,Java,Django,Swift,JavaScript,Go",1.0,5,1
C49661,J001,5.4,M.Sc,"Java,Azure,Docker,Python,React,AWS",5.0,2,1
C49662,J003,6.4,M.Tech,"Django,Kotlin,Flask,Swift,Kubernetes",3.0,4,1
C49663,J001,0.0,Diploma,"Kubernetes,Go,Flask,SQL",0.0,3,0
C49664,J002,2.8,M.Sc,"Django,Node.js,Angular",4.0,4,0
C49665,J003,3.6,High School,"AWS,React,Kubernetes,GCP,Angular",1.0,6,1
C49666,J003,2.5,M.Tech,"Azure,Flask,HTML,Django,Angular,Kotlin,GCP",2.0,2,0
C49667,J001,0.5,B.Tech,"Django,Java,Node.js",0.0,1,1
C49668,J001,1.2,M.Sc,"Angular,SQL,React,CSS,Java",5.0,2,0
C49669,J003,0.0,Diploma,"Node.js,Angular,Java,Azure,React",2.0,6,1
C49670,J002,4.9,M.Tech,"AWS,CSS,HTML,C++,Flask,SQL,Swift",0.0,3,0
C49671,J004,5.7,B.Tech,"Kotlin,CSS,C++,AWS,Django",4.0,5,1
C49672,J004,5.7,M.Tech,"Flask,Azure,Kotlin",4.0,6,1
C49673,J003,2.9,Diploma,"Angular,Flask,Kubernetes,React,SQL",0.0,2,0
C49674,J004,3.5,PhD,"JavaScript,React,GCP,Docker,Flask",1.0,4,1
C49675,J003,5.1,M.Sc,"Docker,JavaScript,Python,Azure,Node.js,Flask",4.0,5,0
C49676,J004,2.5,B.Tech,"Azure,Go,Kotlin,Node.js",3.0,5,1
C49677,J001,1.1,Diploma,"Python,React,Angular,HTML,Kubernetes",4.0,3,0
C49678,J002,1.9,PhD,"Go,GCP,SQL,CSS,Swift",2.0,4,1
C49679,J001,3.4,B.Sc,"Docker,Node.js,SQL,Python",1.0,5,0
C49680,J004,1.6,M.Sc,"React,Go,SQL,Swift,Java,Flask,Django",3.0,2,1
C49681,J003,3.9,High School,"GCP,Python,Angular,React",5.0,5,0
C49682,J001,0.3,M.Tech,"Node.js,CSS,React,Python,Azure,GCP",1.0,3,1
C49683,J002,2.5,PhD,"CSS,C++,Go,SQL",3.0,4,0
C49684,J002,3.8,PhD,"GCP,SQL,Kotlin,JavaScript,HTML",2.0,5,0
C49685,J004,3.3,PhD,"C++,Django,React,HTML,Flask,Docker,Go",4.0,1,0
C49686,J004,1.5,B.Tech,"GCP,JavaScript,Flask",2.0,4,1
C49687,J004,4.5,M.Sc,"HTML,Java,Flask",5.0,6,1
C49688,J001,3.5,B.Sc,"C++,JavaScript,Angular,React,Azure",4.0,2,0
C49689,J004,0.0,B.Tech,"CSS,Kotlin,GCP,React,Django,C++",3.0,4,0
C49690,J001,3.9,M.Tech,"AWS,Docker,Kotlin,Django,GCP",4.0,1,1
C49691,J003,2.2,M.Tech,"Kotlin,AWS,CSS",3.0,5,1
C49692,J004,2.0,High School,"SQL,C++,HTML,Go",5.0,3,1
C49693,J002,1.3,High School,"Django,Java,Go,CSS,GCP",4.0,1,0
C49694,J002,1.0,M.Sc,"Node.js,Docker,Java",2.0,4,0
C49695,J001,3.4,B.Sc,"Kubernetes,Django,React,Azure,Angular,C++",1.0,2,1
C49696,J004,4.1,B.Tech,"Django,Kotlin,Azure,Kubernetes,Flask,HTML,Swift",0.0,3,1
C49697,J002,3.3,M.Sc,"SQL,React,Kotlin",4.0,6,0
C49698,J001,4.9,Diploma,"Swift,Java,JavaScript,Kotlin",3.0,5,0
C49699,J002,4.2,Diploma,"SQL,HTML,Node.js,Java,CSS",5.0,3,0
C49700,J001,0.0,B.Tech,"React,Go,Node.js,GCP,Docker,Java,Python",2.0,6,0
C49701,J004,1.2,High School,"Swift,CSS,C++,Java,React,Django,Angular",1.0,4,1
C49702,J001,5.4,PhD,"AWS,CSS,C++",1.0,4,0
C49703,J002,0.5,M.Sc,"Kubernetes,Angular,Django,Go",1.0,3,1
C49704,J002,0.0,Diploma,"Angular,Docker,JavaScript,React,HTML,Azure",3.0,1,1
C49705,J002,6.7,M.Tech,"GCP,C++,AWS",5.0,4,1
C49706,J001,3.6,Diploma,"Python,Django,Angular,Kubernetes",1.0,6,0
C49707,J003,1.6,B.Tech,"Docker,Azure,Kubernetes,Python",1.0,5,1
C49708,J002,1.3,B.Sc,"Angular,CSS,React,Node.js,Go,Azure",3.0,4,1
C49709,J004,4.3,Diploma,"CSS,Swift,C++,Angular,Java,Django",1.0,3,0
C49710,J001,4.0,M.Sc,"Flask,AWS,Kotlin,Angular,Node.js",1.0,1,0
C49711,J001,3.7,B.Tech,"Kotlin,Go,AWS,Python,Swift,Docker,SQL",1.0,1,0
C49712,J004,2.6,PhD,"Swift,SQL,Docker,HTML,Go,Flask,React",4.0,2,0
C49713,J003,0.4,High School,"Java,Kotlin,SQL,Azure",5.0,6,0
C49714,J001,2.9,M.Sc,"Docker,Node.js,Python,Angular,SQL,Flask",2.0,6,1
C49715,J003,5.1,PhD,"CSS,SQL,Kotlin,JavaScript,HTML",2.0,2,1
C49716,J003,1.9,M.Sc,"Kubernetes,Django,GCP,Python,Go,C++",1.0,2,0
C49717,J003,4.2,High School,"Swift,CSS,Python,GCP,Kubernetes,Angular,AWS",0.0,1,0
C49718,J002,2.2,B.Tech,"Django,Swift,Go",0.0,4,1
C49719,J002,4.6,PhD,"Go,AWS,Swift,Kotlin,Node.js,Kubernetes",5.0,4,0
C49720,J001,1.0,B.Sc,"HTML,Flask,Swift,JavaScript",4.0,4,0
C49721,J004,3.0,B.Tech,"JavaScript,GCP,Django,Flask,HTML",3.0,1,0
C49722,J002,3.9,PhD,"AWS,Node.js,Angular,JavaScript,React,HTML,Docker",5.0,5,0
C49723,J001,1.6,M.Tech,"Django,Angular,Java,Azure,Go,Flask,Swift",0.0,3,0
C49724,J001,3.7,Diploma,"Python,GCP,JavaScript,AWS,Angular",2.0,3,0
C49725,J003,2.9,Diploma,"React,JavaScript,Node.js,Angular,Docker,Azure",2.0,5,1
C49726,J004,2.9,B.Sc,"Kotlin,Java,Swift,Azure,HTML",0.0,1,1
C49727,J001,1.6,B.Sc,"GCP,C++,Go,Kotlin",3.0,5,0
C49728,J001,5.0,M.Tech,"C++,Flask,Kotlin,Docker,AWS",4.0,6,1
C49729,J002,1.1,PhD,"Node.js,Java,Kotlin,GCP",4.0,5,0
C49730,J004,3.6,High School,"SQL,React,AWS,Node.js,GCP,Kubernetes",0.0,1,1
C49731,J004,1.3,Diploma,"CSS,Java,Python,AWS,Docker,JavaScript",0.0,6,1
C49732,J003,2.9,High School,"Django,SQL,Kotlin,C++,Kubernetes,Azure,Swift",4.0,2,1
C49733,J003,4.3,B.Tech,"Go,Python,Kotlin,Angular,GCP,React",5.0,4,0
C49734,J003,2.4,B.Tech,"Kotlin,Go,Swift,SQL",2.0,5,1
C49735,J003,0.0,PhD,"C++,CSS,Angular,Go,JavaScript",1.0,5,0
C49736,J004,0.3,Diploma,"Django,Docker,Go,Java,C++",0.0,1,0
C49737,J003,0.0,M.Sc,"SQL,C++,Go",4.0,5,1
C49738,J004,3.1,PhD,"JavaScript,Swift,SQL,Angular,HTML",0.0,3,0
C49739,J001,3.0,PhD,"Docker,Azure,Python,Java",0.0,2,0
C49740,J003,2.3,M.Tech,"AWS,Azure,JavaScript,Swift",2.0,2,0
C49741,J003,1.7,M.Tech,"JavaScript,GCP,Kubernetes,CSS,Kotlin,Swift,Python",4.0,6,1
C49742,J001,3.4,PhD,"Go,Python,GCP,Node.js,Docker",3.0,2,1
C49743,J001,0.1,Diploma,"GCP,Go,C++,Swift,SQL,AWS",4.0,5,0
C49744,J003,4.9,M.Sc,"AWS,React,Python,Azure",1.0,3,0
C49745,J002,3.2,M.Tech,"Node.js,Go,Java,CSS,React,Django",4.0,2,1
C49746,J004,1.1,B.Tech,"JavaScript,Python,Kubernetes,C++,GCP",1.0,2,0
C49747,J003,2.2,Diploma,"GCP,AWS,Kubernetes,Node.js,C++,Angular",3.0,1,0
C49748,J003,2.7,M.Tech,"GCP,JavaScript,Python,SQL,Java",3.0,2,0
C49749,J003,0.2,Diploma,"Node.js,Kotlin,Django,JavaScript,Python",5.0,2,0
C49750,J004,4.3,B.Tech,"AWS,JavaScript,Kotlin,Kubernetes,SQL",3.0,3,1
C49751,J003,4.9,High School,"Docker,Python,AWS,React",2.0,6,0
C49752,J002,3.2,High School,"Azure,Go,HTML,Kotlin,AWS",1.0,1,0
C49753,J002,4.9,Diploma,"Kotlin,Angular,Java,Azure,SQL,Node.js",2.0,4,1
C49754,J003,8.3,B.Tech,"React,CSS,GCP,C++",5.0,3,1
C49755,J003,0.0,Diploma,"React,Node.js,CSS,HTML",5.0,1,1
C49756,J002,3.1,PhD,"Django,Java,JavaScript,Go",3.0,4,0
C49757,J004,0.3,B.Sc,"Django,Swift,Docker,GCP,Kotlin,CSS",1.0,2,0
C49758,J003,6.1,High School,"Swift,C++,Go,Azure,React,Docker",5.0,1,0
C49759,J001,3.5,Diploma,"HTML,SQL,Go,Flask",0.0,2,1
C49760,J003,1.6,Diploma,"Java,C++,Azure,Kotlin,Kubernetes,SQL,JavaScript",4.0,1,1
C49761,J004,2.5,Diploma,"Python,Docker,AWS",1.0,1,0
C49762,J002,5.7,B.Tech,"CSS,HTML,Node.js,Swift",4.0,6,0
C49763,J001,3.9,M.Sc,"AWS,Docker,Kubernetes,C++,SQL,Azure,Go",3.0,1,0
C49764,J001,4.2,M.Sc,"SQL,AWS,React,C++,Kotlin,GCP,Django",1.0,1,0
C49765,J004,6.0,M.Tech,"HTML,SQL,Django",1.0,6,0
C49766,J004,4.9,M.Tech,"Django,AWS,Node.js,React,Flask,Go,GCP",4.0,1,0
C49767,J001,5.2,High School,"SQL,Docker,Azure",5.0,1,0
C49768,J004,2.7,B.Sc,"Kubernetes,Kotlin,SQL,Django",4.0,6,1
C49769,J002,0.0,M.Tech,"Kubernetes,C++,Java,Docker,GCP,CSS",1.0,6,1
C49770,J001,3.2,M.Sc,"Kotlin,Kubernetes,HTML,Azure,Go,Node.js",1.0,1,0
C49771,J002,1.7,Diploma,"Kotlin,React,Swift,Docker",2.0,3,0
C49772,J003,4.6,High School,"React,Node.js,Django",0.0,1,0
C49773,J001,0.0,B.Tech,"Django,SQL,Angular,Go",5.0,5,1
C49774,J002,4.7,M.Tech,"Docker,Azure,Node.js,SQL,Django,Python",4.0,2,1
C49775,J003,3.4,High School,"Django,Flask,Kubernetes,Angular,React,Node.js",2.0,3,0
C49776,J003,3.7,High School,"Azure,Python,HTML,Flask,Kotlin,Swift",5.0,2,0
C49777,J003,4.2,B.Tech,"AWS,Swift,Kotlin,Node.js,Angular",4.0,4,1
C49778,J002,2.9,B.Tech,"AWS,Go,Kotlin",2.0,6,1
C49779,J002,2.3,B.Tech,"JavaScript,Python,Docker,Java,Kubernetes,HTML,SQL",4.0,3,0
C49780,J004,5.3,Diploma,"Swift,JavaScript,AWS,GCP,Azure,Django,Java",1.0,3,1
C49781,J001,4.2,B.Tech,"Python,Flask,Angular,Kotlin,Swift",3.0,3,0
C49782,J003,4.4,M.Tech,"Node.js,SQL,Kotlin",5.0,3,0
C49783,J004,2.8,B.Sc,"Angular,Python,SQL,Kotlin,Flask",3.0,3,1
C49784,J003,3.2,B.Sc,"Node.js,Swift,Azure,Java,JavaScript,Kubernetes,Python",0.0,4,0
C49785,J001,3.0,Diploma,"C++,SQL,CSS",0.0,2,0
C49786,J002,0.0,PhD,"Swift,React,Angular,Kubernetes,Node.js",0.0,3,1
C49787,J004,0.2,M.Sc,"Go,Swift,CSS,C++",4.0,4,0
C49788,J004,2.8,M.Sc,"Swift,React,Kotlin",2.0,3,1
C49789,J002,0.0,Diploma,"Node.js,Django,CSS",1.0,5,1
C49790,J002,2.8,B.Sc,"Flask,Docker,GCP,Azure,JavaScript,Angular",1.0,2,0
C49791,J003,1.2,B.Tech,"JavaScript,SQL,GCP,Java,CSS,Swift",0.0,1,1
C49792,J003,2.8,Diploma,"Angular,Python,Django",1.0,3,0
C49793,J002,3.3,PhD,"GCP,CSS,Swift,HTML,React,Django,JavaScript",5.0,5,0
C49794,J001,0.0,M.Tech,"Docker,C++,Django,GCP,Node.js,Flask",0.0,1,1
C49795,J003,3.7,M.Sc,"Kubernetes,Docker,CSS,Node.js",1.0,1,1
C49796,J002,2.1,PhD,"Go,Django,Kotlin,Node.js,React,Swift,JavaScript",5.0,4,0
C49797,J003,0.0,High School,"AWS,Go,HTML",3.0,3,0
C49798,J003,2.1,M.Tech,"Azure,HTML,Java,Docker",5.0,3,1
C49799,J004,3.8,M.Sc,"Python,Node.js,HTML,JavaScript,Flask,Java",2.0,6,1
C49800,J004,2.2,High School,"GCP,React,Kubernetes",3.0,3,1
C49801,J001,2.1,PhD,"Python,Java,Go,Kotlin,Swift,Flask",2.0,5,1
C49802,J002,3.3,High School,"Flask,AWS,Django",5.0,6,0
C49803,J001,2.0,High School,"Django,Kubernetes,Kotlin,Azure",5.0,2,1
C49804,J004,2.5,High School,"Flask,CSS,GCP,SQL,AWS,Go,Swift",0.0,3,0
C49805,J002,0.3,M.Tech,"AWS,Node.js,C++,Django",2.0,5,0
C49806,J002,2.0,Diploma,"Angular,Django,JavaScript,Kotlin,Kubernetes",5.0,6,1
C49807,J003,6.8,B.Tech,"CSS,Azure,C++,Node.js",3.0,2,0
C49808,J003,3.4,M.Sc,"React,Kubernetes,Angular,GCP,Java,Django,JavaScript",5.0,3,1
C49809,J004,3.5,B.Tech,"Angular,Docker,Kotlin,Flask",5.0,2,0
C49810,J004,1.7,PhD,"React,C++,Node.js,Azure",5.0,6,1
C49811,J002,2.2,PhD,"Go,React,Docker",5.0,3,1
C49812,J004,2.5,M.Sc,"CSS,Node.js,HTML,Swift,Azure,React,AWS",0.0,2,0
C49813,J004,4.7,PhD,"React,Python,Django,SQL,CSS,Go,Flask",3.0,4,0
C49814,J004,5.4,High School,"Java,JavaScript,CSS",4.0,6,1
C49815,J001,2.1,PhD,"AWS,Azure,Python,Docker,CSS,JavaScript",1.0,2,0
C49816,J001,3.0,Diploma,"Kubernetes,Django,Go,Docker",3.0,2,1
C49817,J001,2.5,B.Sc,"Python,Kubernetes,Node.js",1.0,2,0
C49818,J004,4.5,Diploma,"Azure,SQL,JavaScript",0.0,3,0
C49819,J001,3.9,B.Sc,"CSS,Django,C++,Go,Kotlin,AWS",4.0,5,0
C49820,J001,2.8,M.Tech,"AWS,Kotlin,Kubernetes",5.0,5,1
C49821,J001,5.0,M.Tech,"React,Go,AWS,Docker,HTML,Flask",5.0,5,0
C49822,J004,4.0,B.Sc,"Java,Django,HTML,Go",4.0,2,0
C49823,J004,1.5,M.Sc,"SQL,Kubernetes,C++",0.0,4,0
C49824,J001,3.0,M.Sc,"Python,Swift,Go,HTML,JavaScript,CSS,Kotlin",2.0,5,0
C49825,J002,2.6,B.Sc,"Docker,JavaScript,Node.js,C++,Flask,Django",0.0,4,0
C49826,J004,1.0,PhD,"AWS,Kubernetes,JavaScript,Docker,Angular,HTML,React",2.0,1,1
C49827,J004,2.5,Diploma,"SQL,Azure,Flask,Django,Java,Angular,Python",5.0,6,1
C49828,J003,5.3,Diploma,"Go,Python,Docker,SQL,CSS,AWS,Node.js",4.0,6,0
C49829,J004,5.2,Diploma,"Flask,Go,C++,Node.js",1.0,6,1
C49830,J004,4.8,M.Tech,"C++,Kubernetes,JavaScript,AWS",1.0,1,0
C49831,J004,4.6,Diploma,"Java,SQL,Swift,GCP,AWS,Docker,CSS",2.0,2,1
C49832,J001,3.4,B.Sc,"Python,AWS,GCP",4.0,3,1
C49833,J001,1.8,Diploma,"Node.js,Swift,Kotlin,HTML,Docker,JavaScript,Kubernetes",0.0,1,1
C49834,J004,4.1,High School,"Python,Azure,Docker,SQL,Kotlin",0.0,5,0
C49835,J001,0.0,PhD,"HTML,AWS,Swift,Angular,Flask,Python",2.0,2,0
C49836,J002,1.7,M.Tech,"Django,Flask,Docker,React,Python,Azure",1.0,5,0
C49837,J002,5.2,M.Tech,"Flask,Node.js,C++,Swift",4.0,1,1
C49838,J002,2.0,M.Tech,"Node.js,Python,Swift,Kotlin,Kubernetes",3.0,2,1
C49839,J002,4.3,M.Sc,"HTML,Go,SQL,Flask,Java",2.0,3,1
C49840,J004,2.3,PhD,"CSS,Node.js,C++,GCP,JavaScript,Docker",5.0,5,1
C49841,J001,4.1,M.Sc,"Kotlin,HTML,Docker,Swift,C++,React,Flask",3.0,1,0
C49842,J004,0.0,B.Tech,"Go,Kotlin,React,CSS,AWS,SQL",1.0,4,0
C49843,J001,5.5,M.Sc,"Swift,HTML,JavaScript",0.0,3,1
C49844,J002,0.8,High School,"SQL,Docker,CSS,Azure,Swift,Flask,HTML",1.0,6,1
C49845,J003,0.3,PhD,"C++,Angular,Node.js",5.0,2,0
C49846,J002,5.4,M.Sc,"Angular,React,Java,Swift,AWS",3.0,1,1
C49847,J003,3.0,High School,"Swift,CSS,Node.js,Python,AWS",5.0,3,1
C49848,J001,2.4,High School,"Flask,C++,Azure,SQL,React,JavaScript",4.0,3,0
C49849,J002,6.1,High School,"Kubernetes,Java,CSS,Docker,JavaScript",5.0,6,0
C49850,J002,4.5,M.Sc,"Node.js,Angular,Go,CSS",2.0,1,1
C49851,J002,2.1,B.Tech,"Java,Swift,CSS,C++,Docker,JavaScript",1.0,2,1
C49852,J004,2.7,Diploma,"React,HTML,Flask,Node.js,Python,CSS,JavaScript",5.0,4,1
C49853,J004,5.1,M.Tech,"Node.js,Go,Django,React,HTML,Kotlin,Angular",1.0,5,0
